run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,control_owd_ms,control_pdv_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
dos_i200.0_r3,dos,200.0,3,3,2.545947515793198,1.684313389230053,5800,0.5802320928371348,1.0,0.0,0.43270778334091947,0.2189954483386436,1.2495735560772137,0.12715428737724901,0.30294262822137613,dos,attack
dos_i200.0_r4,dos,200.0,4,3,2.5458905910333014,1.6841367284631072,5800,0.5802320928371348,1.0,0.0,0.4439253527537551,0.2290828402366864,1.2586127458814922,0.136387958239815,0.30294262822137613,dos,attack
dos_i200.0_r5,dos,200.0,5,3,2.545830337954783,1.6840774624295622,5800,0.5802320928371348,1.0,0.0,0.44584660901228945,0.23434729176149297,1.2556313255538771,0.13370168346072756,0.30294262822137613,dos,attack
dos_i200.0_r6,dos,200.0,6,3,2.5457297995928285,1.6842087829848431,5800,0.5802320928371348,1.0,0.0,0.43665634956759214,0.23048429676832044,1.2525087103366792,0.13341148972737119,0.30294262822137613,dos,attack
dos_i200.0_r7,dos,200.0,7,3,2.5458827027767086,1.684091988032282,5800,0.5802320928371348,1.0,0.0,0.43742102867546656,0.21872553482020937,1.2512940631427523,0.12744983344581692,0.30294262822137613,dos,attack
dos_i200.0_r8,dos,200.0,8,3,2.5454707625907416,1.6837649321651713,5800,0.5802320928371348,1.0,0.0,0.44096722803823396,0.22595493855257168,1.2535778537349391,0.1306603818163745,0.30294262822137613,dos,attack
dos_i200.0_r9,dos,200.0,9,3,2.545570506204875,1.6840577080119774,5800,0.5802320928371348,1.0,0.0,0.4379399180700956,0.2280273099681384,1.2509721986880884,0.13018358608133349,0.30294262822137613,dos,attack
dos_i200.0_r10,dos,200.0,10,3,2.546010584049023,1.684251786201659,5800,0.5802320928371348,1.0,0.0,0.44256167501137916,0.22593718707328175,1.2554679567489762,0.13288251063362266,0.30294262822137613,dos,attack
dos_i500.0_r1,dos,500.0,1,3,5.071594036048765,4.209755274564405,14500,0.7755669661959778,1.0,0.0001069747539580659,0.6006326809285389,0.22271552116522533,1.308688764113466,0.12826940786898047,0.30294262822137613,dos,attack
dos_i500.0_r2,dos,500.0,2,3,5.071076077983413,4.209183007155953,14500,0.7755669661959778,1.0,5.348737697903295e-05,0.6045926263086027,0.21504597177969959,1.3080779744219309,0.12620827976260118,0.30294262822137613,dos,attack
dos_i500.0_r3,dos,500.0,3,3,5.07156701819153,4.209936838095606,14500,0.7755669661959778,1.0,0.0001069747539580659,0.5853208921256259,0.2060723714155667,1.3052154042462512,0.12438398953379515,0.30294262822137613,dos,attack
dos_i500.0_r4,dos,500.0,4,3,5.071788005407244,4.210010781754856,14500,0.7755669661959778,1.0,5.348737697903295e-05,0.602580791989076,0.21886253982703688,1.3104073399919973,0.12746667505695122,0.30294262822137613,dos,attack
dos_i500.0_r5,dos,500.0,5,3,5.071281566521728,4.209515530110158,14500,0.7755669661959778,1.0,5.348737697903295e-05,0.6024169321802458,0.22466545289030496,1.3117725880925966,0.13089602504670508,0.30294262822137613,dos,attack
dos_i500.0_r6,dos,500.0,6,3,5.071291375804008,4.209566465104101,14500,0.7755669661959778,1.0,0.0001069747539580659,0.5979563040509785,0.22361128812016384,1.3138052833581693,0.13067012588325136,0.30294262822137613,dos,attack
dos_i500.0_r7,dos,500.0,7,3,5.071495598023548,4.209601210474913,14500,0.7755669661959778,1.0,5.348737697903295e-05,0.5972052799271734,0.2053809740555303,1.3122906986285579,0.1240181792498594,0.30294262822137613,dos,attack
dos_i500.0_r8,dos,500.0,8,3,5.071128282211692,4.20945008297686,14500,0.7755669661959778,1.0,0.0,0.6027901684114702,0.21387118798361401,1.3090277993765926,0.12594924656925066,0.30294262822137613,dos,attack
dos_i500.0_r9,dos,500.0,9,3,5.071048550596511,4.209541669512733,14500,0.7755669661959778,1.0,5.348737697903295e-05,0.5986572598998635,0.22051524806554393,1.309730344066727,0.1273492558498821,0.30294262822137613,dos,attack
dos_i500.0_r10,dos,500.0,10,3,5.072021160315065,4.210247556113133,14500,0.7755669661959778,1.0,5.348737697903295e-05,0.603145197997269,0.21472234865725992,1.3080150674838424,0.1223985408920526,0.30294262822137613,dos,attack
dos_i1000.0_r1,dos,1000.0,1,3,9.280199259702744,8.418337459179993,29000,0.8735992288227498,1.0,0.00021086877937100855,1.3516613563950841,0.8273873463814293,1.7037112350047352,0.3686651943787987,0.30294262822137613,dos,attack
dos_i1000.0_r2,dos,1000.0,2,3,9.279242804896237,8.41735862177444,29000,0.8735992288227498,1.0,0.00012049644535486203,1.3307419208010924,0.7979335457441967,1.6887793564843683,0.35671383754501335,0.30294262822137613,dos,attack
dos_i1000.0_r3,dos,1000.0,3,3,9.280704903954032,8.419028678271111,29000,0.8735992288227498,1.0,0.00021086877937100855,1.4133636777423761,0.8819299044151115,1.7158870314246366,0.3853224769048544,0.30294262822137613,dos,attack
dos_i1000.0_r4,dos,1000.0,4,3,9.280546117080561,8.418752440789719,29000,0.8735992288227498,1.0,0.00012049644535486203,1.3833090578060991,0.8869230769230769,1.7155332050011944,0.3923234416064461,0.30294262822137613,dos,attack
dos_i1000.0_r5,dos,1000.0,5,3,9.279961247471936,8.418209358988202,29000,0.8735992288227498,1.0,0.00012049644535486203,1.3593081474738282,0.7964588074647246,1.7017573922914584,0.35519852831709153,0.30294262822137613,dos,attack
dos_i1000.0_r6,dos,1000.0,6,3,9.279999122683014,8.418372231267185,29000,0.8735992288227498,1.0,0.00018074466803229305,1.3618343195266274,0.8327674101046882,1.7107192244511233,0.36864640339812166,0.30294262822137613,dos,attack
dos_i1000.0_r7,dos,1000.0,7,3,9.28080372122801,8.418825050618793,29000,0.8735992288227498,1.0,0.00012049644535486203,1.3456531634046427,0.8239098771051433,1.7047849372623727,0.36504771688670545,0.30294262822137613,dos,attack
dos_i1000.0_r8,dos,1000.0,8,3,9.280310591040868,8.418435624500486,29000,0.8735992288227498,1.0,3.0124111338715508e-05,1.352025489303596,0.8376058261265361,1.710607815899545,0.3704703765858986,0.30294262822137613,dos,attack
dos_i1000.0_r9,dos,1000.0,9,3,9.280154489999335,8.418557852623865,29000,0.8735992288227498,1.0,0.00012049644535486203,1.4535548475193445,0.8867364588074647,1.7405383427043866,0.38931324274131196,0.30294262822137613,dos,attack
dos_i1000.0_r10,dos,1000.0,10,3,9.280638736196968,8.418729205908937,29000,0.8735992288227498,1.0,0.00012049644535486203,1.3565179790623576,0.8499408284023668,1.6936976171125948,0.3732996995028628,0.30294262822137613,dos,attack
ddos_i1.0_r1,ddos,1.0,1,3,1.704071651980518,0.8423171313784046,2900,0.4086809470124014,1.0,0.0,0.39129904415111516,0.14158852981338188,1.2222873096806122,0.07886284327112729,0.30294262822137613,ddos,attack
ddos_i1.0_r2,ddos,1.0,2,3,1.7040565965169407,0.842304050005936,2900,0.4086809470124014,1.0,0.0,0.39195994538006373,0.1389654073736914,1.2223007135385375,0.07962237717054081,0.30294262822137613,ddos,attack
ddos_i1.0_r3,ddos,1.0,3,3,1.7037955060621441,0.8423063755535677,2900,0.4086809470124014,1.0,0.0,0.38659717796995907,0.1408192990441511,1.2218912853213764,0.08216873186529174,0.30294262822137613,ddos,attack
ddos_i1.0_r4,ddos,1.0,4,3,1.703883143077858,0.8420308875300325,2900,0.4086809470124014,1.0,0.0,0.3974474283113336,0.14278425125170688,1.2237781503776965,0.081853715934477,0.30294262822137613,ddos,attack
ddos_i1.0_r5,ddos,1.0,5,3,1.7036740950905787,0.8421566946150265,2900,0.4086809470124014,1.0,0.0,0.3799358215748748,0.13013336367774236,1.2175294538793366,0.07500054651327044,0.30294262822137613,ddos,attack
ddos_i2.0_r1,ddos,2.0,1,4,2.546119457253093,0.8422784698294903,2900,0.2901160464185674,1.0,0.0,0.5056486117432863,0.35495175238962223,1.6091571845033297,0.4624189725801642,0.30294262822137613,ddos,attack
ddos_i2.0_r2,ddos,2.0,2,4,2.542379542198662,0.8419614627659116,2900,0.2901160464185674,1.0,0.002501000400160064,0.5083386436049158,0.35290304961310875,1.6305659818240592,0.5311117294197689,0.30294262822137613,ddos,attack
ddos_i2.0_r3,ddos,2.0,3,4,2.5424616475551716,0.8421674466174794,2900,0.2901160464185674,1.0,0.002501000400160064,0.5037596722803823,0.3503390987710514,1.569079432396224,0.4437284928336924,0.30294262822137613,ddos,attack
ddos_i2.0_r4,ddos,2.0,4,4,2.5461565393563887,0.8423127708757686,2900,0.2901160464185674,1.0,0.0,0.5109057806099226,0.37420573509330907,1.6114663043061954,0.4539229854974652,0.30294262822137613,ddos,attack
