run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
relaypos_i5.0_r30,relaypos,5.0,30,8,11.592058222736236,11.254034067934574,17875,0.7946916818565776,0.9326988443235894,0.07375627973147202,26.13502375937665,9.250249955905087,57.60999999999994,20.78797251843327,11.897862124355457,0.05560924489175488,relaypos,attack
relaypos_i5.0_r31,relaypos,5.0,31,4,12.005682189274028,11.75940332982804,16987,0.8372929810725552,0.9977695167286246,0.005076892744479495,9.695208643815203,4.66365871833085,21.720000000000184,4.530253464782334,1.345807496542504,0.05115731774164078,relaypos,attack
relaypos_i5.0_r32,relaypos,5.0,32,5,11.107641470122957,10.827969672227301,20098,0.8278958642280442,0.9701765063907486,0.04687757455923546,31.29376663109325,9.040048141301988,17.440000000000122,10.788406335331647,3.383291779049383,0.06037978108473743,relaypos,attack
relaypos_i5.0_r33,relaypos,5.0,33,8,11.148831014800388,10.861730541288027,20422,0.82463153644256,0.9991539763113367,0.010135271552594386,5.477840812870449,3.9487722269263337,14.650000000000052,5.0158897489340095,3.561695596124253,0.046127791668562734,relaypos,attack
relaypos_i5.0_r34,relaypos,5.0,34,5,11.574927588501232,11.274344096798092,17273,0.8025741102128054,0.9868831980012492,0.015704860143109376,18.871633967578294,6.678416993390837,22.81999999999984,16.62648901552786,8.814540083988735,0.05662056733989951,relaypos,attack
relaypos_i5.0_r35,relaypos,5.0,35,7,12.100896514264912,11.79605786738803,20379,0.8015654499685336,0.8885180240320427,0.03587161736941473,27.408625273199014,7.678788203741336,1010.4199999999998,15.044900813702133,7.834451854013759,0.05834020651357219,relaypos,attack
relaypos_i5.0_r36,relaypos,5.0,36,7,11.327843383402671,11.049838964422754,22687,0.8280833667919846,0.8763676148796499,0.13829981384823156,44.52736293096334,8.761736439971564,18.2500000000001,31.829909822970702,16.825562230814313,0.05236565776780665,relaypos,attack
relaypos_i5.0_r37,relaypos,5.0,37,7,13.923135484545599,13.654609754794595,26247,0.8646680942184154,0.9381898454746137,0.04658211167847142,37.688432221111015,10.184980549746948,24.2,18.103807397586003,9.222342563673033,0.048552077953548024,relaypos,attack
relaypos_i5.0_r38,relaypos,5.0,38,8,11.08921999063634,10.75420118315986,18271,0.7966426858513189,0.9985835694050992,0.003618923043383475,9.507609929078015,5.514276595744681,15.790000000000415,5.364976526267679,3.765244640792032,0.04311510874913651,relaypos,attack
relaypos_i5.0_r39,relaypos,5.0,39,8,12.845907951170588,12.5208303619633,22368,0.8213564425513165,0.9814929056138186,0.017221753020232804,13.237176380909826,6.670373286375411,21.04000000000017,7.239703660801624,5.009250625276311,0.0482960833506025,relaypos,attack
relaypos_i5.0_r40,relaypos,5.0,40,5,12.8261884972461,12.576733407432977,27763,0.8863172008683438,0.8931195724782899,0.15923892223215425,39.70193222267212,10.993250817146894,17.620000000000413,21.80496483140718,10.130745246946308,0.04296492278960008,relaypos,attack
relaypos_i6.0_r1,relaypos,6.0,1,4,12.748193857079041,12.514873520087987,21554,0.8672943827458555,0.9816933638443935,0.013077418316433284,17.188776903726787,7.2549499861913125,13.900000000000023,6.938697072588639,1.967938079994871,0.059912487377987204,relaypos,attack
relaypos_i6.0_r2,relaypos,6.0,2,5,13.436874832953405,13.199558132335143,26647,0.895276172557452,0.9503367003367004,0.04612955247950544,26.24528630411629,10.975023890236304,25.640000000000107,18.488955243121662,10.321685216555018,0.048665679134562774,relaypos,attack
relaypos_i6.0_r3,relaypos,6.0,3,5,10.355866716970459,10.10299047971561,17441,0.8329433115239505,0.9843871975019516,0.020058264482544535,14.334898124601377,6.810318898507655,19.480000000000164,6.321995542311095,2.6893229338981417,0.0570252222782444,relaypos,attack
relaypos_i6.0_r4,relaypos,6.0,4,6,12.891844339615107,12.645985871181786,29921,0.8843209694103739,0.7989172467130704,0.186788828136545,41.44953329284952,13.159566425203625,18.429999999999946,21.269084113476982,7.111248214809989,0.04189795966267001,relaypos,attack
relaypos_i6.0_r5,relaypos,6.0,5,8,10.767644524762877,10.423106335455087,18170,0.7811693895098882,0.998221695317131,0.005932932072226999,7.41941188155637,3.9133811280828845,13.789999999999747,5.268109712649512,3.6506771583681576,0.042459291043426904,relaypos,attack
relaypos_i6.0_r6,relaypos,6.0,6,4,10.096340914734483,9.874712363560215,18613,0.8494044631040935,0.9882869692532943,0.006160726509377995,6.419869757174393,3.875835221976944,24.540000000000006,3.4928628648370177,1.1245254757656753,0.04411195010891447,relaypos,attack
relaypos_i6.0_r7,relaypos,6.0,7,7,11.520506478605046,11.247496064984322,17015,0.8138811824356644,0.9992498124531133,0.0014828278962977135,8.199954954954954,5.033498498498498,8.320000000000327,5.599177666694124,4.4275216844994905,0.05050514510340986,relaypos,attack
relaypos_i6.0_r8,relaypos,6.0,8,5,12.474289105298562,12.239049596896646,22656,0.8843091334894614,0.9359205776173285,0.09726775956284153,20.1961612901154,8.517464810572104,19.29000000000025,18.79225480051562,9.815039633690157,0.05845268976232458,relaypos,attack
relaypos_i6.0_r9,relaypos,6.0,9,8,9.893404674417082,9.5398630526343,17849,0.7636915967824748,0.9953890489913545,0.001968167037480746,7.105463023519686,3.820919637448079,113.43000000000015,6.012938234537804,4.514387663460264,0.04943655657213707,relaypos,attack
relaypos_i6.0_r10,relaypos,6.0,10,7,11.918232570371908,11.671270768800913,27507,0.8700341599190283,0.8181159420289855,0.17437373481781376,29.97716913489319,8.73060853043317,22.400000000000198,48.320968841456434,19.860289258042428,0.06829022855058565,relaypos,attack
relaypos_i7.0_r1,relaypos,7.0,1,4,12.883972614894576,12.648644021396164,21554,0.8669455393773631,0.996186117467582,0.0022926554581288714,10.502412729899435,5.179881138316357,19.74000000000009,4.75892752439654,1.4454481471035057,0.059912487377987204,relaypos,attack
relaypos_i7.0_r2,relaypos,7.0,2,5,13.477152179325543,13.239403278919058,26647,0.8949153680816765,0.9444444444444444,0.042987641053197204,28.224588770977068,11.15262687835379,26.24000000000004,13.81141047395667,7.703720578480106,0.048665679134562774,relaypos,attack
relaypos_i7.0_r3,relaypos,7.0,3,5,10.403867431843183,10.15231431313663,17441,0.8333811162079511,0.9765807962529274,0.017010703363914373,11.945863557561594,5.989759962730453,24.499999999999744,5.216700174815539,2.1887832253867936,0.0570252222782444,relaypos,attack
