run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
dos_i50.0_r9,dos,50.0,9,8,10.054575399326504,9.40024610534274,17849,0.7729516715745712,0.9798270893371758,0.015503204573012299,3.945547058823529,2.7517470588235295,30.760000000000343,7.570129515887548,5.556956852608501,0.04943655657213707,dos,attack
dos_i50.0_r10,dos,50.0,10,7,11.228791843653555,10.671531872502763,27507,0.8631813474754448,0.8855072463768116,0.23390968713716384,28.211456628477908,7.02424713584288,13.990000000000169,41.86782042913837,18.101744258624716,0.06829022855058565,dos,attack
dos_i100.0_r1,dos,100.0,1,4,12.625971204165088,11.671800413072205,21554,0.8147420147420148,0.9649122807017544,0.0707994707994708,14.978577075098814,6.048458498023716,5.870000000000264,12.622123047639688,3.0433834114112486,0.059912487377987204,dos,attack
dos_i100.0_r2,dos,100.0,2,5,12.38362973392356,11.459610246785049,26647,0.8454533917126721,0.8375420875420876,0.1604479979694143,35.56904522613065,10.713969849246231,8.570000000000189,32.4642003766393,12.310680005592662,0.048665679134562774,dos,attack
dos_i100.0_r3,dos,100.0,3,5,10.372416658350932,9.393631864409553,17441,0.7726829700513911,0.9523809523809523,0.07775119617224881,11.091229508196722,5.699040983606557,11.730000000000018,10.00010084671831,3.609984800642598,0.0570252222782444,dos,attack
dos_i100.0_r4,dos,100.0,4,6,11.25051401920724,10.349294523439374,29921,0.8406664418970555,0.8546017014694509,0.3109968532254439,31.990045248868775,9.119095022624434,10.299999999999976,26.83570263384041,8.27500829982559,0.04189795966267001,dos,attack
dos_i100.0_r5,dos,100.0,5,8,11.116798027156166,10.064010682868703,18170,0.7424205279071668,0.979253112033195,0.03783607093241808,8.620520581113801,4.005006053268765,2.5599999999998957,13.234196280940306,7.8637234614502445,0.042459291043426904,dos,attack
dos_i100.0_r6,dos,100.0,6,4,10.528735787083434,9.561545202305199,18613,0.7935959751001961,0.986822840409956,0.03202012449901936,10.101632047477745,4.552974777448072,13.379999999999725,8.581352439123151,2.4005170283684714,0.04411195010891447,dos,attack
dos_i100.0_r7,dos,100.0,7,7,11.052373502270687,10.072768204997296,17015,0.7570970899706327,0.9617404351087772,0.08939218652665303,16.50078003120125,6.972215288611545,5.520000000000191,17.552090201658345,10.043868875085563,0.05050514510340986,dos,attack
dos_i100.0_r8,dos,100.0,8,5,11.186756081178261,10.248372788120639,22656,0.8247843023044159,0.9115523465703971,0.2171902872328807,15.40118811881188,6.677396039603961,8.43000000000016,37.68878057032765,14.506307958400242,0.05845268976232458,dos,attack
dos_i100.0_r9,dos,100.0,9,8,10.357519526248206,9.290957166856355,17849,0.7272838399478445,0.9815561959654179,0.023877434601906933,8.187081620669407,3.450616559013506,26.499999999999968,15.878221702096598,8.520551452806894,0.04943655657213707,dos,attack
dos_i100.0_r10,dos,100.0,10,7,10.217881537860366,9.282579189882204,27507,0.8256145511300538,0.8326086956521739,0.31020199897949996,35.56518711923412,7.288981723237598,17.830000000000013,25.68149675467006,11.329631532782317,0.06829022855058565,dos,attack
dos_i200.0_r1,dos,200.0,1,4,12.445954747480267,10.725245834421456,21554,0.7342531084994038,0.8993135011441648,0.13006302163174926,21.13384223918575,7.0861153519932145,6.330000000000169,14.881318683734598,2.7523274348823574,0.059912487377987204,dos,attack
